Unnamed: 0,PIDM,term_code,gid,admit_term,degree.x,major_code,college.x,major.x,stu_type,stu_level.x,high_school_grad_year,high_school_grad_month,hs_gpa,sat_total,sat_new_readwrit,sat_new_math,act_composite,act_eng,act_math,gid_tests,test_date,activity_date,test_code,test_score,gid_hsmath,hsmath_course,hsmath_grade,gid_courses,term,student_campus,event,campus_code,course_number,section_number,subj_code,section_type,credit_levl,course_credits,reg_status,grade,grade_category,course_number_updated,course_level,PIDM_course_number_term,ERM_SCORE
85895,2425249,202370,-3178262,202370.0,Bachelor of Science,CHCP,College of Letters & Science,Chemistry,N,UG,,,4.13,,,,,,,-3178262,2023-05-15 01:32:08,2023-05-15 01:32:08,ZCMP,400.032,,,,-3178262,202370,MZZ,202370EOT,Z,151Q,9,M,L,UG,4,RW,B,Successful,151Q,400,2425249_151Q_202370,40.0
85897,2425266,202370,-3178279,202370.0,Bachelor of Science,PNUR,College of Nursing,Pre-Nursing,N,UG,,,4.03,,,,,,,-3178279,2023-06-16 01:33:23,2023-06-16 01:33:23,ZCMP,300.032,-3178279.0,HSM60,,-3178279,202370,MZZ,202370EOT,Z,121Q,12,M,L,UG,3,RW,A,Successful,121Q,300,2425266_121Q_202370,30.0
85898,2425268,202370,-3178281,202370.0,Bachelor of Science,US,University College,University Studies,N,UG,,,3.41,,,,,,,-3178281,2023-06-15 01:33:23,2023-06-15 01:33:23,ZCMP,300.032,-3178281.0,HSM60,,-3178281,202370,MZZ,202370EOT,Z,121Q,8,M,L,UG,3,WD,W,Unsuccessful,121Q,300,2425268_121Q_202370,30.0
85902,2425276,202370,-3178288,202370.0,Bachelor of Science,PNUR,College of Nursing,Pre-Nursing,N,UG,,,3.83,,,,,,,-3178288,2023-06-16 01:33:23,2023-06-16 01:33:23,ZCMP,400.032,-3178288.0,HSM60,,-3178288,202370,MZZ,202370EOT,Z,216Q,2,STAT,L,UG,3,RW,B-,Successful,216Q,300,2425276_216Q_202370,40.0
85906,2425280,202350,-3178292,202350.0,Bachelor of Science,BLFM,College of Letters & Science,Biological Sciences,T,UG,,,,,,,,,,-3178292,2023-05-02 01:33:11,2023-05-02 01:33:11,ZCMP,300.032,,,,-3178292,202370,MZZ,202370EOT,Z,121Q,8,M,L,UG,3,RW,C+,Unsuccessful,121Q,300,2425280_121Q_202370,30.0
85908,2425308,202370,-3178318,202370.0,Bachelor of Science,ESPL,College of Letters & Science,Earth Sciences,N,UG,,,3.57,,,,29.0,24.0,27.0,-3178318,2023-02-08 01:39:14,2023-02-08 01:39:14,ZCMP,500.001,-3178318.0,HSM60,,-3178318,202370,MZZ,202370EOT,Z,151Q,4,M,L,UG,4,RE,D,Unsuccessful,151Q,400,2425308_151Q_202370,
85912,2425310,202330,-3178320,202330.0,Bachelor of Science,CHBC,College of Letters & Science,Chemistry,T,UG,,,,,,,,,,-3178320,2023-01-13 01:32:37,2023-01-13 01:32:37,ZCMP,300.032,,,,-3178320,202370,MZZ,202370EOT,ZGO,121Q,891,M,L,UG,3,RW,A,Successful,121Q,300,2425310_121Q_202370,30.0
85914,2425318,202370,-3178328,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,6.0,3.42,,,,,,,-3178328,2023-06-21 01:32:28,2023-06-21 01:32:28,ZCMP,300.032,-3178328.0,HSM60,C-,-3178328,202370,MZZ,202370EOT,Z,121Q,15,M,L,UG,3,RW,C,Unsuccessful,121Q,300,2425318_121Q_202370,30.0
85916,2425350,202370,-3178360,202370.0,Bachelor of Science,BUMK,College of Business,Business,N,UG,,,3.0,,,,,,,-3178360,2023-06-21 01:32:28,2023-06-21 01:32:28,ZCMP,150.032,-3178360.0,HSM50,C-,-3178360,202370,MZZ,202370EOT,ZGC,090,916,M,L,UG,4,RW,D*,Unsuccessful,Combo2,100,2425350_090_202370,15.0
85920,2425356,202370,-3178366,202370.0,Bachelor of Science,AGFR,College of Agriculture,Agricultural Business,N,UG,,,2.6,,,,,,,-3178366,2023-06-14 01:33:19,2023-06-14 01:33:19,ZCMP,150.032,,,,-3178366,202370,MZZ,202370EOT,ZGC,090,912,M,L,UG,4,W,W*,Unsuccessful,Combo2,100,2425356_090_202370,15.0
85922,2425423,202370,-3178432,202370.0,Bachelor of Science,CHCP,College of Letters & Science,Chemistry,N,UG,,,4.34,1340.0,690.0,650.0,,,,-3178432,2023-02-08 01:39:15,2023-02-08 01:39:15,ZCMP,500.002,-3178432.0,HSM60,,-3178432,202370,MZZ,202370EOT,Z,171Q,6,M,L,UG,4,RE,A-,Successful,171Q,500,2425423_171Q_202370,
85931,2425430,202370,-3178439,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,5.0,,940.0,480.0,460.0,,,,-3178439,2023-06-15 01:33:23,2023-06-15 01:33:23,ZCMP,150.002,-3178439.0,HSM50,C-,-3178439,202370,MZZ,202370EOT,Z,161Q,8,M,L,UG,4,W,W,Unsuccessful,161Q,400,2425430_161Q_202370,
85935,2425445,202370,-3178453,202370.0,Bachelor of Science,AGBU,College of Agriculture,Agricultural Business,N,UG,2023.0,5.0,3.49,980.0,560.0,420.0,,,,-3178453,2023-07-07 01:32:29,2023-07-07 01:32:29,ZCMP,150.006,,,,-3178453,202370,MZZ,202370EOT,ZGC,090,908,M,L,UG,4,W,W*,Unsuccessful,Combo2,100,2425445_090_202370,10.0
85936,2425458,202370,-3178461,202370.0,Bachelor of Science,PNUR,College of Nursing,Pre-Nursing,N,UG,2023.0,6.0,3.5,,,,19.0,18.0,16.0,-3178461,2023-06-09 01:33:18,2023-06-09 01:33:18,ZCMP,150.005,,,,-3178461,202370,MZZ,202370EOT,ZGC,090,25,M,L,UG,4,RE,B*,Successful,Combo2,100,2425458_090_202370,10.0
85938,2425458,202370,-3178461,202370.0,Bachelor of Science,PNUR,College of Nursing,Pre-Nursing,N,UG,2023.0,6.0,3.5,,,,19.0,18.0,16.0,-3178461,2023-06-09 01:33:18,2023-06-09 01:33:18,ZCMP,150.005,,,,-3178461,202370,MZZ,202370EOT,ZGC,121Q,902,M,L,UG,3,RE,B+,Successful,Combo3,250,2425458_121Q_202370,10.0
85939,2425477,202370,-3178480,202370.0,Bachelor of Science,CSPR,College of Engineering,Computer Science,N,UG,,,2.54,,,,,,,-3178480,2023-07-28 01:32:23,2023-07-28 01:32:23,ZCMP,300.032,,,,-3178480,202370,MZZ,202370EOT,Z,121Q,14,M,L,UG,3,RE,F,Unsuccessful,121Q,300,2425477_121Q_202370,30.0
85940,2425516,202370,-3178517,202370.0,Associate of Applied Science,US,Gallatin College,Interior Design,N,UG,,,3.42,,,,21.0,24.0,15.0,-3178517,2023-05-11 01:32:26,2023-05-11 01:32:26,ZCMP,150.005,,,,-3178517,202370,MZZ,202370EOT,ZGC,090,909,M,L,UG,4,RW,B*,Successful,Combo2,100,2425516_090_202370,10.0
85941,2425526,202370,-3178527,202370.0,Bachelor of Science,MBPV,College of Agriculture,Microbiology,N,UG,2023.0,6.0,4.14,1110.0,530.0,580.0,19.0,15.0,25.0,-3178527,2023-02-08 01:39:15,2023-02-08 01:39:15,ZCMP,400.001,-3178527.0,HSM60,,-3178527,202370,MZZ,202370EOT,Z,161Q,10,M,L,UG,4,RW,A,Successful,161Q,400,2425526_161Q_202370,
85945,2425536,202370,-3178537,202370.0,Bachelor of Science,PSYX,College of Letters & Science,Psychology,N,UG,2023.0,6.0,3.95,,,,,,,-3178537,2023-07-12 01:32:25,2023-07-12 01:32:25,ZCMP,400.032,-3178537.0,HSM60,A,-3178537,202370,MZZ,202370EOT,Z,105Q,1,M,L,UG,3,RW,A,Successful,105Q,290,2425536_105Q_202370,40.0
85947,2425580,202370,-3178581,202370.0,Bachelor of Science,CSIN,College of Engineering,Computer Science,N,UG,2023.0,6.0,2.8,,,,,,,-3178581,2023-05-20 01:32:28,2023-05-20 01:32:28,ZCMP,300.032,,,,-3178581,202370,MZZ,202370EOT,Z,121Q,18,M,L,UG,3,RW,C+,Unsuccessful,121Q,300,2425580_121Q_202370,30.0
85949,2425602,202370,-3178603,202370.0,Bachelor of Science,BUMK,College of Business,Business,N,UG,2023.0,6.0,3.93,,,,25.0,21.0,32.0,-3178603,2023-02-08 01:39:15,2023-02-08 01:39:15,ZCMP,500.001,-3178603.0,HSM60,A,-3178603,202370,MZZ,202370EOT,Z,161Q,11,M,L,UG,4,RW,A,Successful,161Q,400,2425602_161Q_202370,
85962,2425619,202270,-3178619,202270.0,Bachelor of Science,SOCR,College of Letters & Science,Sociology,N,UG,2016.0,6.0,2.44,,,,,,,-3178619,2022-08-25 01:34:11,2022-08-25 01:34:11,ZCMP,100.032,,,,-3178619,202270,MZZ,202270EOT,ZGC,090,924,M,L,UG,4,RE,D*,Unsuccessful,Combo2,100,2425619_090_202270,10.0
85964,2425623,202330,-3178623,202330.0,Bachelor of Science,BLFM,College of Letters & Science,Biological Sciences,T,UG,,,,1000.0,510.0,490.0,,,,-3178623,2022-12-24 01:32:14,2022-12-24 01:32:14,ZCMP,300.032,,,,-3178623,202330,MZZ,202330EOT,Z,121Q,12,M,L,UG,3,RW,F,Unsuccessful,121Q,300,2425623_121Q_202330,30.0
85965,2425634,202370,-3178633,202370.0,Bachelor of Science,BUFN,College of Business,Business,N,UG,,,4.04,,,,,,,-3178633,2023-08-08 01:31:51,2023-08-08 01:31:51,ZCMP,400.032,,,,-3178633,202370,MZZ,202370EOT,Z,151Q,6,M,L,UG,4,RE,B+,Successful,151Q,400,2425634_151Q_202370,40.0
85967,2425644,202370,-3178643,202370.0,Bachelor of Science,US,University College,University Studies,N,UG,,,3.43,,,,,,,-3178643,2023-08-22 01:31:54,2023-08-22 01:31:54,ZCMP,400.032,,,,-3178643,202370,MZZ,202370EOT,Z,161Q,3,M,L,UG,4,RW,A,Successful,161Q,400,2425644_161Q_202370,40.0
85968,2425666,202370,-3178665,202370.0,Bachelor of Science,US,University College,University Studies,N,UG,,,2.82,,,,,,,-3178665,2023-06-25 01:33:20,2023-06-25 01:33:20,ZCMP,100.032,,,,-3178665,202370,MZZ,202370EOT,ZGC,090,926,M,L,UG,4,RE,A*,Successful,Combo2,100,2425666_090_202370,10.0
85973,2425719,202330,-3178715,202330.0,Bachelor of Science,KINH,College of Education/HHD,Kinesiology,N,UG,2022.0,5.0,3.18,,,,15.0,13.0,17.0,-3178715,2022-09-15 01:34:56,2022-09-15 01:34:56,ZCMP,150.001,,,,-3178715,202330,MZZ,202330EOT,ZGC,090,905,M,L,UG,4,RW,B+*,Successful,Combo2,100,2425719_090_202330,
85977,2425784,202370,-3178777,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,6.0,3.6,1080.0,540.0,540.0,,,,-3178777,2023-08-03 01:32:24,2023-08-03 01:32:24,ZCMP,300.006,,,,-3178777,202370,MZZ,202370EOT,Z,121Q,2,M,L,UG,3,RE,D,Unsuccessful,121Q,300,2425784_121Q_202370,15.0
85979,2425849,202370,-3178841,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,,,3.73,,,,,,,-3178841,2023-05-26 01:32:24,2023-05-26 01:32:24,ZCMP,400.032,,,,-3178841,202370,MZZ,202370EOT,Z,161Q,10,M,L,UG,4,RE,B,Successful,161Q,400,2425849_161Q_202370,40.0
85982,2425881,202270,-3178873,202270.0,Associate of Arts,AA,Gallatin College,Associate of Arts,T,UG,1988.0,6.0,2.48,,,,,,,-3178873,2022-11-08 01:32:08,2022-11-08 01:32:08,ZCMP,100.032,,,,-3178873,202330,MGG,202330EOT,ZGC,090,921,M,L,UG,4,RW,B*,Successful,Combo2,100,2425881_090_202330,10.0
85985,2425988,202370,-3178978,202370.0,Bachelor of Science,ME,College of Engineering,Mechanical Engineering,N,UG,2023.0,6.0,3.55,1090.0,490.0,600.0,,,,-3178978,2023-02-08 01:39:15,2023-02-08 01:39:15,ZCMP,400.002,-3178978.0,HSM60,A-,-3178978,202370,MZZ,202370EOT,Z,151Q,9,M,L,UG,4,RE,C-,Unsuccessful,151Q,400,2425988_151Q_202370,
85986,2425996,202370,-3178986,202370.0,Bachelor of Science,ESPL,College of Letters & Science,Earth Sciences,N,UG,,,3.4,1250.0,670.0,580.0,,,,-3178986,2023-08-06 01:31:40,2023-08-06 01:31:40,ZCMP,400.032,-3178986.0,HSM80,,-3178986,202370,MZZ,202370EOT,Z,151Q,9,M,L,UG,4,RE,F,Unsuccessful,151Q,400,2425996_151Q_202370,40.0
85990,2426015,202370,-3179005,202370.0,Bachelor of Science,AGBU,College of Agriculture,Agricultural Business,N,UG,2023.0,6.0,2.93,,,,18.0,13.0,19.0,-3179005,2023-08-21 01:31:45,2023-08-21 01:31:45,ZCMP,300.032,-3179005.0,HSM60,,-3179005,202370,MZZ,202370EOT,Z,121Q,8,M,L,UG,3,RE,D,Unsuccessful,121Q,300,2426015_121Q_202370,30.0
85991,2426043,202370,-3179030,202370.0,Bachelor of Science,US,University College,University Studies,N,UG,2023.0,5.0,3.4,930.0,530.0,400.0,,,,-3179030,2023-08-14 01:31:39,2023-08-14 01:31:39,ZCMP,300.032,-3179030.0,HSM50,B,-3179030,202370,MZZ,202370EOT,Z,121Q,16,M,L,UG,3,RE,B+,Successful,121Q,300,2426043_121Q_202370,30.0
85995,2426067,202370,-3179054,202370.0,Bachelor of Science,ENEB,College of Agriculture,Environmental Sciences,N,UG,2023.0,6.0,3.1,,,,,,,-3179054,2023-06-10 01:33:34,2023-06-10 01:33:34,ZCMP,400.032,-3179054.0,HSM60,,-3179054,202370,MZZ,202370EOT,Z,161Q,18,M,L,UG,4,RW,F,Unsuccessful,161Q,400,2426067_161Q_202370,40.0
85996,2426070,202370,-3179057,202370.0,Bachelor of Science,BUMK,College of Business,Business,N,UG,,,3.6,,,,,,,-3179057,2023-06-06 01:33:22,2023-06-06 01:33:22,ZCMP,150.032,-3179057.0,HSM60,,-3179057,202370,MZZ,202370EOT,ZGC,090,915,M,L,UG,4,RE,A*,Successful,Combo2,100,2426070_090_202370,15.0
85997,2426076,202370,-3179063,202370.0,Bachelor of Science,US,University College,University Studies,N,UG,,,3.3,,,,24.0,24.0,24.0,-3179063,2023-02-08 01:39:16,2023-02-08 01:39:16,ZCMP,300.001,-3179063.0,HSM60,,-3179063,202370,MZZ,202370EOT,Z,216Q,4,STAT,L,UG,3,RW,C,Unsuccessful,216Q,300,2426076_216Q_202370,
86001,2426080,202370,-3179067,202370.0,Bachelor of Arts,PEVD,College of Arts & Architecture,Environmental Dsgn Foundations,N,UG,2023.0,6.0,4.01,,,,24.0,22.0,24.0,-3179067,2023-05-30 01:33:14,2023-05-30 01:33:14,ZCMP,400.013,-3179067.0,HSM60,,-3179067,202370,MZZ,202370EOT,Z,151Q,1,M,L,UG,4,RW,B,Successful,151Q,400,2426080_151Q_202370,
86006,2426125,202370,-3179112,202370.0,Bachelor of Science,KINH,College of Education/HHD,Kinesiology,N,UG,2023.0,6.0,2.61,,,,,,,-3179112,2023-06-14 01:33:20,2023-06-14 01:33:20,ZCMP,100.032,-3179112.0,HSM50,B+,-3179112,202370,MZZ,202370EOT,ZGC,090,922,M,L,UG,4,RW,F*,Unsuccessful,Combo2,100,2426125_090_202370,10.0
86008,2426132,202270,-3179119,202270.0,Certificate of Applied Science,MEDI,Gallatin College,Medical Assistant,N,UG,2022.0,2.0,3.5,,,,,,,-3179119,2023-07-31 01:32:07,2023-07-31 01:32:07,ZCMP,300.032,,,,-3179119,202370,MGG,202370EOT,ZGO,121Q,892,M,L,UG,3,RW,B+,Successful,121Q,300,2426132_121Q_202370,30.0
86012,2426210,202370,-3179197,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,6.0,3.98,,,,24.0,19.0,24.0,-3179197,2023-06-23 01:33:27,2023-06-23 01:33:27,ZCMP,300.001,,,,-3179197,202370,MZZ,202370EOT,Z,161Q,10,M,L,UG,4,RW,B-,Successful,161Q,400,2426210_161Q_202370,
86013,2426217,202370,-3179204,202370.0,Bachelor of Science,PMED,College of Letters & Science,Pre-Medicine,N,UG,,,3.28,,,,,,,-3179204,2023-08-12 01:31:58,2023-08-12 01:31:58,ZCMP,400.032,-3179204.0,HSM60,,-3179204,202370,MZZ,202370EOT,Z,216Q,5,STAT,L,UG,3,RE,C+,Unsuccessful,216Q,300,2426217_216Q_202370,40.0
86014,2426233,202370,-3179220,202370.0,Bachelor of Science,PMED,College of Letters & Science,Pre-Medicine,N,UG,2023.0,5.0,3.82,,,,,,,-3179220,2023-06-07 01:32:25,2023-06-07 01:32:25,ZCMP,300.032,,,,-3179220,202370,MZZ,202370EOT,Z,216Q,8,STAT,L,UG,3,RW,C,Unsuccessful,216Q,300,2426233_216Q_202370,30.0
86016,2426253,202270,-3179240,202270.0,Bachelor of Science,PSYX,College of Letters & Science,Psychology,N,UG,2017.0,6.0,2.21,,,,,,,-3179240,2022-08-22 01:40:09,2022-08-22 01:40:09,ZCMP,100.032,,,,-3179240,202270,MZZ,202270EOT,ZGC,090,926,M,L,UG,4,RE,B+*,Successful,Combo2,100,2426253_090_202270,10.0
86019,2426258,202370,-3179245,202370.0,Bachelor of Science,ME,College of Engineering,Mechanical Engineering,N,UG,2023.0,5.0,4.0,1340.0,680.0,660.0,,,,-3179245,2023-02-08 01:39:16,2023-02-08 01:39:16,ZCMP,500.002,-3179245.0,HSM80,,-3179245,202370,MZZ,202370EOT,Z,171Q,13,M,L,UG,4,RW,B,Successful,171Q,500,2426258_171Q_202370,
86021,2426336,202370,-3179320,202370.0,Bachelor of Science,BUMK,College of Business,Business,N,UG,,,3.72,,,,,,,-3179320,2023-06-18 01:33:18,2023-06-18 01:33:18,ZCMP,250.032,-3179320.0,HSM80,,-3179320,202370,MZZ,202370EOT,ZGC,121Q,910,M,L,UG,3,RW,B+,Successful,Combo3,250,2426336_121Q_202370,25.0
86029,2426338,202370,-3179322,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,6.0,3.38,,,,21.0,19.0,19.0,-3179322,2023-02-23 01:32:08,2023-02-23 01:32:08,ZCMP,150.001,,,,-3179322,202370,MZZ,202370EOT,ZGC,121Q,906,M,L,UG,3,RW,C,Unsuccessful,Combo3,250,2426338_121Q_202370,
86030,2426371,202370,-3179355,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,5.0,3.69,,,,23.0,21.0,23.0,-3179355,2023-02-08 01:39:16,2023-02-08 01:39:16,ZCMP,300.001,,,,-3179355,202370,MZZ,202370EOT,Z,121Q,1,M,L,UG,3,RE,A,Successful,121Q,300,2426371_121Q_202370,
86031,2426383,202370,-3179367,202370.0,Bachelor of Science,CLBA,College of Agriculture,Cell Biology and Neuroscience,N,UG,2023.0,6.0,3.97,,,,25.0,20.0,28.0,-3179367,2023-04-04 01:31:16,2023-04-04 01:31:16,ZCMP,500.001,-3179367.0,HSM60,A,-3179367,202370,MZZ,202370EOT,Z,171Q,5,M,L,UG,4,RW,C+,Unsuccessful,171Q,500,2426383_171Q_202370,
86043,2426407,202370,-3179391,202370.0,Associate of Science,AS,Gallatin College,Associate of Science,N,UG,2023.0,5.0,4.0,950.0,480.0,470.0,,,,-3179391,2023-02-08 01:39:16,2023-02-08 01:39:16,ZCMP,150.002,,,,-3179391,202370,MGG,202370EOT,ZGC,090,914,M,L,UG,4,RE,B+*,Successful,Combo2,100,2426407_090_202370,
86045,2426409,202330,-3179393,202330.0,Non Degree,NDDE,Gallatin College,Non-Degree Dual Enrolled HS,H,UG,2023.0,6.0,2.41,,,,,,,-3179393,2022-11-22 01:31:05,2022-11-22 01:31:05,ZCMP,0.0,,,,-3179393,202330,MGG,202330EOT,DC,105Q,52,M,L,UG,3,RE,NR,Ignore,105Q,290,2426409_105Q_202330,
86048,2426432,202370,-3179416,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,,,3.7,1110.0,540.0,570.0,,,,-3179416,2023-09-22 01:31:59,2023-09-22 01:31:59,ZCMP,300.002,-3179416.0,HSM60,,-3179416,202370,MZZ,202370EOT,Z,161Q,3,M,L,UG,4,RE,A-,Successful,161Q,400,2426432_161Q_202370,15.0
86049,2426441,202370,-3179425,202370.0,Bachelor of Arts,CSBA,College of Engineering,Computer Science,N,UG,,,3.17,,,,22.0,20.0,20.0,-3179425,2023-06-06 01:33:23,2023-06-06 01:33:23,ZCMP,400.032,,,,-3179425,202370,MZZ,202370EOT,Z,151Q,11,M,L,UG,4,W,W,Unsuccessful,151Q,400,2426441_151Q_202370,40.0
86050,2426472,202370,-3179456,202370.0,Bachelor of Science,ASSE,College of Agriculture,Animal Science,N,UG,2023.0,6.0,4.0,,,,,,,-3179456,2023-06-25 01:33:22,2023-06-25 01:33:22,ZCMP,300.032,-3179456.0,HSM60,,-3179456,202370,MZZ,202370EOT,Z,121Q,16,M,L,UG,3,RE,B+,Successful,121Q,300,2426472_121Q_202370,30.0
86051,2426476,202370,-3179460,202370.0,Bachelor of Science,ENVE,College of Engineering,Environmental Engineering,N,UG,,,4.02,1260.0,660.0,600.0,,,,-3179460,2023-05-18 01:32:34,2023-05-18 01:32:34,ZCMP,400.002,-3179460.0,HSM60,,-3179460,202370,MZZ,202370EOT,Z,171Q,5,M,L,UG,4,RE,B+,Successful,171Q,500,2426476_171Q_202370,
86052,2426507,202370,-3179491,202370.0,Bachelor of Science,CE,College of Engineering,Civil Engineering,N,UG,2023.0,5.0,3.93,,,,,,,-3179491,2023-05-29 01:32:07,2023-05-29 01:32:07,ZCMP,400.032,-3179491.0,HSM50,A,-3179491,202370,MZZ,202370EOT,Z,171Q,9,M,L,UG,4,RE,B,Successful,171Q,500,2426507_171Q_202370,40.0
86054,2426511,202370,-3179495,202370.0,Associate of Applied Science,AVTN,Gallatin College,Aviation,N,UG,,,3.9,1070.0,540.0,530.0,,,,-3179495,2023-06-16 01:33:26,2023-06-16 01:33:26,ZCMP,300.006,,,,-3179495,202370,MGG,202370EOT,Z,105Q,3,M,L,UG,3,RW,B,Successful,105Q,290,2426511_105Q_202370,
86056,2426524,202370,-3179506,202370.0,Bachelor of Science,PNUR,College of Nursing,Pre-Nursing,N,UG,,,3.48,,,,20.0,18.0,17.0,-3179506,2023-02-08 01:39:16,2023-02-08 01:39:16,ZCMP,150.001,,,,-3179506,202370,MZZ,202370EOT,ZGC,090,904,M,L,UG,4,RW,B+*,Successful,Combo2,100,2426524_090_202370,
86058,2426531,202370,-3179513,202370.0,Bachelor of Science,PMED,College of Letters & Science,Pre-Medicine,N,UG,,,3.8,,,,24.0,23.0,22.0,-3179513,2023-06-28 01:32:29,2023-06-28 01:32:29,ZCMP,400.032,-3179513.0,HSM60,,-3179513,202370,MZZ,202370EOT,Z,216Q,2,STAT,L,UG,3,RW,B,Successful,216Q,300,2426531_216Q_202370,40.0
86059,2426557,202370,-3179539,202370.0,Bachelor of Science,SOCR,College of Letters & Science,Sociology,N,UG,,,2.9,,,,23.0,23.0,20.0,-3179539,2023-02-08 01:39:17,2023-02-08 01:39:17,ZCMP,150.005,,,,-3179539,202370,MZZ,202370EOT,ZGC,105Q,904,M,L,UG,3,RW,D,Unsuccessful,Combo1,150,2426557_105Q_202370,
86061,2426566,202370,-3179548,202370.0,Bachelor of Science,PHPT,College of Letters & Science,Physics,N,UG,,,4.27,1200.0,580.0,630.0,,,,-3179548,2023-08-22 01:31:57,2023-08-22 01:31:57,ZCMP,450.064,-3179548.0,HSM60,,-3179548,202370,MZZ,202370EOT,Z,151Q,3,M,L,UG,4,RE,B+,Successful,151Q,400,2426566_151Q_202370,40.0
86062,2426571,202370,-3179553,202370.0,Bachelor of Science,PNUR,College of Nursing,Pre-Nursing,N,UG,2023.0,6.0,3.33,,,,,,,-3179553,2023-08-11 01:31:57,2023-08-11 01:31:57,ZCMP,150.032,,,,-3179553,202370,MZZ,202370EOT,ZGC,090,902,M,L,UG,4,RW,B*,Successful,Combo2,100,2426571_090_202370,15.0
86064,2426583,202370,-3179565,202370.0,Associate of Applied Science,AVTN,Gallatin College,Aviation,N,UG,2023.0,5.0,3.22,,,,21.0,19.0,25.0,-3179565,2023-02-08 01:39:17,2023-02-08 01:39:17,ZCMP,400.001,-3179565.0,HSM50,B,-3179565,202370,MGG,202370EOT,Z,161Q,9,M,L,UG,4,RW,A,Successful,161Q,400,2426583_161Q_202370,
86072,2426586,202370,-3179568,202370.0,Bachelor of Science,BMED,College of Engineering,Biomedical Engineering,N,UG,,,4.08,,,,32.0,26.0,34.0,-3179568,2023-02-08 01:39:17,2023-02-08 01:39:17,ZCMP,500.001,-3179568.0,HSM60,,-3179568,202370,MZZ,202370EOT,Z,171Q,13,M,L,UG,4,RW,B+,Successful,171Q,500,2426586_171Q_202370,
86073,2426597,202370,-3179579,202370.0,Bachelor of Science,BUMG,College of Business,Business,N,UG,2023.0,5.0,3.46,,,,22.0,19.0,24.0,-3179579,2023-02-08 01:39:17,2023-02-08 01:39:17,ZCMP,300.001,-3179579.0,HSM60,A-,-3179579,202370,MZZ,202370EOT,Z,121Q,1,M,L,UG,3,RW,F,Unsuccessful,121Q,300,2426597_121Q_202370,
86081,2426609,202370,-3179591,202370.0,Bachelor of Science,AGBU,College of Agriculture,Agricultural Business,N,UG,2023.0,5.0,4.0,1100.0,560.0,540.0,,,,-3179591,2023-07-07 01:32:32,2023-07-07 01:32:32,ZCMP,300.006,-3179591.0,HSM80,,-3179591,202370,MZZ,202370EOT,Z,216Q,3,STAT,L,UG,3,RW,B-,Successful,216Q,300,2426609_216Q_202370,30.0
86085,2426613,202370,-3179595,202370.0,Bachelor of Science,ELED,College of Education/HHD,Elementary Education K-8,N,UG,2023.0,6.0,3.96,,,,,,,-3179595,2023-07-11 01:32:37,2023-07-11 01:32:37,ZCMP,300.032,,,,-3179595,202370,MZZ,202370EOT,Z,132,4,M,L,UG,3,RW,B,Successful,132,300,2426613_132_202370,30.0
86087,2426641,202370,-3179622,202370.0,Bachelor of Arts,HIST,College of Letters & Science,History,N,UG,2023.0,6.0,3.06,,,,,,,-3179622,2023-06-22 01:32:26,2023-06-22 01:32:26,ZCMP,300.032,-3179622.0,HSM50,C+,-3179622,202370,MZZ,202370EOT,Z,105Q,2,M,L,UG,3,RW,B,Successful,105Q,290,2426641_105Q_202370,30.0
86088,2426649,202370,-3179630,202370.0,Bachelor of Science,CE,College of Engineering,Civil Engineering,N,UG,,,3.7,,,,20.0,20.0,22.0,-3179630,2023-08-11 01:31:57,2023-08-11 01:31:57,ZCMP,400.032,-3179630.0,HSM60,,-3179630,202370,MZZ,202370EOT,Z,151Q,8,M,L,UG,4,RW,B,Successful,151Q,400,2426649_151Q_202370,40.0
86090,2426672,202370,-3179653,202370.0,Bachelor of Science,COMP,College of Engineering,Computer Engineering,N,UG,2023.0,6.0,3.95,1240.0,630.0,610.0,,,,-3179653,2023-06-19 01:32:17,2023-06-19 01:32:17,ZCMP,450.014,-3179653.0,HSM80,,-3179653,202370,MZZ,202370EOT,Z,171Q,92,M,L,UG,4,RE,B,Successful,171Q,500,2426672_171Q_202370,40.0
86098,2426681,202330,-3179662,202330.0,Bachelor of Science,BLFM,College of Letters & Science,Biological Sciences,T,UG,,,,,,,,,,-3179662,2022-10-29 01:32:06,2022-10-29 01:32:06,ZCMP,0.0,,,,-3179662,202330,MZZ,202330EOT,Z,161Q,5,M,L,UG,4,RW,B,Successful,161Q,400,2426681_161Q_202330,
86102,2426707,202370,-3179688,202370.0,Bachelor of Science,PMED,College of Letters & Science,Pre-Medicine,N,UG,2023.0,6.0,2.89,,,,,,,-3179688,2023-06-29 01:32:24,2023-06-29 01:32:24,ZCMP,400.032,-3179688.0,HSM60,C,-3179688,202370,MZZ,202370EOT,Z,216Q,2,STAT,L,UG,3,RE,D,Unsuccessful,216Q,300,2426707_216Q_202370,40.0
